OBJECTID,TIS_ID,TIS_TYPE,TIS_ROUTE_,TIS_ROUTE1,TIS_DESC,MIDPNT_LAT,MIDPNT_LON,DT_MODIFIE,DT_CREATED,HMGNS_FLOW,HMGNS_FL_1,HMGNS_FL_2,ROAD_NBR,DECLARED_R,LRS_ROAD_D,LRS_ROAD_1
23560,6628,HFLOW_4,1091,0,CRAIGIE ROAD E Bd btwn NEPEAN HIGHWAY AND DUNNS ROAD || Original ID_HOMOGENEOUS_FLOW:8843,-38.2565087,145.038784,1404550468000,1404550468000,6628,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23561,6277,HFLOW_4,1434,1,DARLING ROAD S Bd btwn MALVERN ROAD AND WAVERLEY ROAD || Original ID_HOMOGENEOUS_FLOW:8860,-37.8734357,145.0600322,1404550479000,1404550479000,6277,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23562,6098,HFLOW_4,1435,0,DAWSON STREET E Bd btwn GRANTHAM STREET AND SYDNEY ROAD || Original ID_HOMOGENEOUS_FLOW:8868,-37.7708663,144.9556036,1404550489000,1404550489000,6098,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23563,6282,HFLOW_4,678,0,DEPARTURE DRIVE N Bd btwn ARRIVAL DRIVE AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:8876,-37.6708031,144.8488,1404550497000,1404550497000,6282,N,NORTH BOUND,9999,Not Applicable,0,FORWARD
23564,6635,HFLOW_4,1216,1,DERRIL ROAD S Bd btwn MORNINGTON-TYABB ROAD AND BENTONS ROAD || Original ID_HOMOGENEOUS_FLOW:8884,-38.2527753,145.1038897,1404550506000,1404550506000,6635,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23565,6288,HFLOW_4,804,0,DOCTORS GULLY ROAD N Bd btwn BANNONS LANE AND BROCKS ROAD || Original ID_HOMOGENEOUS_FLOW:8893,-37.6093722,145.1781007,1404550514000,1404550514000,6288,N,NORTH BOUND,9999,Not Applicable,0,FORWARD
23566,6289,HFLOW_5,1095,0,DORCAS STREET E Bd btwn FERRARS STREET AND CECIL STREET || Original ID_HOMOGENEOUS_FLOW:8901,-37.8340742,144.9568626,1404550523000,1404550523000,6289,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23567,6292,HFLOW_4,1644,0,DOUGLAS STREET SEBd btwn HEATHERTON ROAD AND CHANDLER ROAD || Original ID_HOMOGENEOUS_FLOW:8909,-37.9695576,145.1795887,1404550532000,1404550532000,6292,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23568,6644,HFLOW_4,801,0,DUKE STREET S Bd btwn BALLARAT ROAD AND DEVONSHIRE ROAD || Original ID_HOMOGENEOUS_FLOW:8918,-37.7827717,144.8465973,1404550542000,1404550542000,6644,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23569,5707,HFLOW_4,753,1,RYE OCEAN BEACH ROAD S Bd btwn ROBERTS STREET AND BROWNS ROAD || Original ID_HOMOGENEOUS_FLOW:8926,-38.3863346,144.8161912,1404550551000,1404550551000,5707,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23570,5709,HFLOW_4,1097,0,DURHAM ROAD E Bd btwn MT DANDENONG ROAD AND CAMBRIDGE ROAD || Original ID_HOMOGENEOUS_FLOW:8934,-37.8013057,145.3219334,1404550560000,1404550560000,5709,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23571,6120,HFLOW_4,805,0,EDWARD ROAD S Bd btwn PAYNES ROAD AND SWITCHBACK ROAD || Original ID_HOMOGENEOUS_FLOW:8952,-37.7401444,145.3195788,1404550570000,1404550570000,6120,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23572,5712,HFLOW_4,1098,0,ELGIN STREET E Bd btwn RATHDOWNE STREET AND JOHNSTON STREET || Original ID_HOMOGENEOUS_FLOW:8960,-37.7977182,144.9726832,1404550580000,1404550580000,5712,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23573,6305,HFLOW_4,1377,1,ENGLISH STREET E Bd btwn HOOD STREET AND TULLA FWY SB RAMPS || Original ID_HOMOGENEOUS_FLOW:8969,-37.7257078,144.8910981,1404550588000,1404550588000,6305,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23574,7377,HFLOW_4,1144,1,RINGWOOD STREET S Bd btwn RINGWOOD BYPASS AND WHITEHORSE ROAD || Original ID_HOMOGENEOUS_FLOW:9814,-37.81322,145.2273498,1404552391000,1404552391000,7377,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23575,7379,HFLOW_4,1660,1,ROSAMOND ROAD S Bd btwn RALEIGH ROAD AND WILLIAMSON ROAD || Original ID_HOMOGENEOUS_FLOW:9827,-37.7722785,144.8861069,1404552399000,1404552399000,7379,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23576,7382,HFLOW_4,1642,1,RUFUS STREET E Bd btwn HIGH STREET AND DAVISSON STREET || Original ID_HOMOGENEOUS_FLOW:9836,-37.648736,145.027916,1404552408000,1404552408000,7382,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23577,6862,HFLOW_5,1562,1,RUSSELL STREET S Bd btwn BOURKE STREET AND COLLINS STREET || Original ID_HOMOGENEOUS_FLOW:9844,-37.813791,144.9685534,1404552420000,1404552420000,6862,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23578,10516,HFLOW_3,568,1,LYONS STREET N Bd btwn ROSEDALE-LONGFORD ROAD AND PRINCE STREET || Original ID_HOMOGENEOUS_FLOW:15461,-38.1529312,146.7895153,1404572123000,1404572123000,10516,N,NORTH BOUND,5590,ROSEDALE-LONGFORD ROAD ,0,FORWARD
23579,10520,HFLOW_3,360,1,KEILOR ROAD W Bd btwn MATTHEWS AVENUE AND WALTERS AVENUE || Original ID_HOMOGENEOUS_FLOW:15469,-37.73526,144.8871518,1404572133000,1404572133000,10520,W,WEST BOUND,5592,KEILOR ROAD ,0,FORWARD
23580,10702,HFLOW_3,152,1,OLD WESTERN HIGHWAY W Bd btwn BUNGAREE-CRESWICK ROAD AND WESTERN FREEWAY || Original ID_HOMOGENEOUS_FLOW:15479,-37.5579749,143.9826313,1404572142000,1404572142000,10702,W,WEST BOUND,5593,BUNGAREE-WALLACE ROAD ,0,FORWARD
23581,11086,HFLOW_3,569,1,QUEEN STREET W Bd btwn ALFRED STREET AND QUEEN STREET || Original ID_HOMOGENEOUS_FLOW:15513,-38.1635842,145.9307099,1404572155000,1404572155000,11086,W,WEST BOUND,5594,DROUIN-WARRAGUL ROAD ,1,REVERSE
23582,10159,HFLOW_3,569,1,PRINCES WAY W Bd btwn PRINCES WAY AND CALWAY STREET || Original ID_HOMOGENEOUS_FLOW:15521,-38.1415385,145.8746342,1404572163000,1404572163000,10159,W,WEST BOUND,5594,DROUIN-WARRAGUL ROAD ,1,REVERSE
23583,11091,HFLOW_3,985,0,HOTHAM STREET N Bd btwn BALACLAVA ROAD AND INKERMAN STREET || Original ID_HOMOGENEOUS_FLOW:15535,-37.8679855,144.9997386,1404572173000,1404572173000,11091,N,NORTH BOUND,5596,HOTHAM STREET ,0,FORWARD
23584,11409,HFLOW_3,391,1,HIGH STREET ROAD W Bd btwn GALLAGHERS ROAD AND SPRINGVALE ROAD || Original ID_HOMOGENEOUS_FLOW:16112,-37.8749568,145.1728915,1404573937000,1404573937000,11409,W,WEST BOUND,5801,HIGH STREET ,1,REVERSE
23585,11011,HFLOW_3,966,0,FORSTER ROAD N BD BTWN MONASH FREEWAY OVERPASS EAST AND WEST BD LANES || Original ID_HOMOGENEOUS_FLOW:15086,-37.8928167,145.1304339,1404573946000,1404573946000,11011,N,NORTH BOUND,5460,FORSTER ROAD ,1,REVERSE
23586,10451,HFLOW_3,343,1,BEECHWORTH ROAD S Bd btwn HIGH STREET AND BEECHWORTH-WODONGA ROAD || Original ID_HOMOGENEOUS_FLOW:15100,-36.139091,146.8855442,1404573956000,1404573956000,10451,S,SOUTH BOUND,5463,BEECHWORTH-WODONGA ROAD ,1,REVERSE
23587,11016,HFLOW_3,1199,1,HIGH STREET NWBd btwn DEDERANG ROAD AND WODONGA-YACKANDANDAH ROAD || Original ID_HOMOGENEOUS_FLOW:15109,-36.3118397,146.835447,1404573965000,1404573965000,11016,NW,NORTH WEST BOUND,5469,YACKANDANDAH ROAD ,1,REVERSE
23588,10459,HFLOW_3,552,1,PRINCE STREET SWBd btwn ODONNELL AVENUE AND GREAT ALPINE ROAD || Original ID_HOMOGENEOUS_FLOW:15117,-36.5522784,146.7255658,1404573974000,1404573974000,10459,SW,SOUTH WEST BOUND,5467,MYRTLEFORD-YACKANDANDAH ROAD ,1,REVERSE
23589,10462,HFLOW_3,345,1,KIEWA EAST ROAD SWBd btwn MURRAY VALLEY HIGHWAY AND LOCKHARTS GAP ROAD || Original ID_HOMOGENEOUS_FLOW:15125,-36.2556723,147.078924,1404573984000,1404573984000,10462,SW,SOUTH WEST BOUND,5478,KIEWA EAST ROAD ,1,REVERSE
23590,10465,HFLOW_3,346,0,WANGARATTA-WHITFIELD ROAD N Bd btwn LACEBY-TARGOORA ROAD AND RILEY STREET || Original ID_HOMOGENEOUS_FLOW:15134,-36.3730814,146.3234555,1404573992000,1404573992000,10465,N,NORTH BOUND,5491,WANGARATTA-WHITFIELD ROAD ,1,REVERSE
23591,10467,HFLOW_3,138,0,VAN NESS AVENUE N Bd btwn GORDON STREET AND RALEIGH ROAD || Original ID_HOMOGENEOUS_FLOW:15142,-37.7743082,144.8953904,1404574002000,1404574002000,10467,N,NORTH BOUND,5494,VAN NESS AVENUE ,0,FORWARD
23592,10469,HFLOW_3,347,0,BANK STREET N Bd btwn CHENERY STREET AND MANSFIELD-WOODS POINT ROAD || Original ID_HOMOGENEOUS_FLOW:15150,-37.298607,146.1358555,1404574010000,1404574010000,10469,N,NORTH BOUND,5501,MANSFIELD-WOODS POINT ROAD ,1,REVERSE
23593,10647,HFLOW_3,971,1,MAIN ROAD W Bd btwn ST ALBANS ROAD AND KINGS ROAD || Original ID_HOMOGENEOUS_FLOW:15154,-37.7430868,144.7897119,1404574020000,1404574020000,10647,W,WEST BOUND,5502,MAIN ROAD ,0,FORWARD
23594,5636,HFLOW_4,1167,0,ABECKETT ROAD E Bd btwn ABECKETT ROAD AND MAIN STREET || Original ID_HOMOGENEOUS_FLOW:8435,-37.9785405,145.3178498,1404549164000,1404549164000,5636,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23595,5641,HFLOW_4,1418,0,ALBERT STREET E Bd btwn POWLETT STREET AND HODDLE STREET || Original ID_HOMOGENEOUS_FLOW:8450,-37.8109807,144.9886221,1404549179000,1404549179000,5641,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23596,5044,HFLOW_4,1626,1,ALEXANDRA AVENUE SWBd btwn THE BOULEVARD AND PARKLANDS AVENUE || Original ID_HOMOGENEOUS_FLOW:8458,-38.3927708,145.1569434,1404549190000,1404549190000,5044,SW,SOUTH WEST BOUND,9999,Not Applicable,0,FORWARD
23597,5644,HFLOW_4,1210,0,ALMA ROAD E Bd btwn ORRONG CRESCENT AND KOOYONG ROAD || Original ID_HOMOGENEOUS_FLOW:8466,-37.8643232,145.0144582,1404549199000,1404549199000,5644,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23598,5459,HFLOW_4,795,0,ARDEN STREET E Bd btwn CURZON STREET AND ERROL STREET || Original ID_HOMOGENEOUS_FLOW:8475,-37.8008969,144.9492567,1404549208000,1404549208000,5459,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23599,5647,HFLOW_4,1629,1,ARRIVAL DRIVE E Bd btwn DEPARTURE DRIVE AND AIRPORT DRIVE || Original ID_HOMOGENEOUS_FLOW:8484,-37.6727342,144.8513974,1404549217000,1404549217000,5647,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23600,5999,HFLOW_5,1662,1,ASLING STREET S Bd btwn NORTH ROAD AND BAY STREET || Original ID_HOMOGENEOUS_FLOW:8492,-37.9023836,145.0021627,1404549225000,1404549225000,5999,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23601,6002,HFLOW_4,1276,1,AURA VALE ROAD S Bd btwn OLD MENZIES CREEK ROAD AND WELLINGTON ROAD || Original ID_HOMOGENEOUS_FLOW:8500,-37.9359642,145.3853482,1404549234000,1404549234000,6002,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23602,5465,HFLOW_4,1420,1,BACK BEACH ROAD S Bd btwn POINT NEPEAN ROAD AND LONDON BRIDGE ROAD || Original ID_HOMOGENEOUS_FLOW:8508,-38.3251294,144.7109851,1404549243000,1404549243000,5465,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23603,6005,HFLOW_4,1628,0,BALD HILL ROAD E Bd btwn KOO WEE RUP ROAD AND RYAN ROAD || Original ID_HOMOGENEOUS_FLOW:8517,-38.0878269,145.5014161,1404549251000,1404549251000,6005,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23604,5070,HFLOW_4,1278,1,BANKS ROAD SWBd btwn QUEENSCLIFF ROAD AND OCEAN GRAND DRIVE || Original ID_HOMOGENEOUS_FLOW:8525,-38.2485168,144.5672756,1404549262000,1404549262000,5070,SW,SOUTH WEST BOUND,9999,Not Applicable,0,FORWARD
23605,6010,HFLOW_4,798,0,BARKLY STREET E Bd btwn GEELONG ROAD AND VICTORIA STREET || Original ID_HOMOGENEOUS_FLOW:8534,-37.7989644,144.8927535,1404549272000,1404549272000,6010,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23606,5477,HFLOW_4,1071,0,BAY STREET E Bd btwn COCHRANE STREET AND ASLING STREET || Original ID_HOMOGENEOUS_FLOW:8551,-37.9051556,144.9997558,1404549281000,1404549281000,5477,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23607,5078,HFLOW_4,1280,0,BEACH STREET SEBd btwn BEACH-MOOROODUC OUT RAMP AND CRANBOURNE ROAD || Original ID_HOMOGENEOUS_FLOW:8559,-38.1461116,145.1410968,1404549291000,1404549291000,5078,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23608,6210,HFLOW_4,1423,0,KENILWORTH AVENUE E Bd btwn SOLDIERS ROAD AND STATION STREET || Original ID_HOMOGENEOUS_FLOW:9327,-38.0514116,145.3668321,1404550980000,1404550980000,6210,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23609,6387,HFLOW_4,799,0,KNEES ROAD S Bd btwn FALCONER ROAD AND PARK ROAD || Original ID_HOMOGENEOUS_FLOW:9343,-37.7753398,145.2185436,1404550990000,1404550990000,6387,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23610,6731,HFLOW_4,705,1,KOOYONG ROAD S Bd btwn MALVERN ROAD AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:9351,-37.8530083,145.0210642,1404550998000,1404550998000,6731,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23611,6734,HFLOW_4,705,1,KOOYONG ROAD S Bd btwn GLENHUNTLY ROAD AND NORTH ROAD || Original ID_HOMOGENEOUS_FLOW:9359,-37.893283,145.0135998,1404551007000,1404551007000,6734,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23612,6735,HFLOW_5,1537,0,LANGRIDGE STREET E Bd btwn WELLINGTON STREET AND HODDLE STREET || Original ID_HOMOGENEOUS_FLOW:9363,-37.8068766,144.988922,1404551016000,1404551016000,6735,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23613,6218,HFLOW_4,1442,0,LATROBE STREET E Bd btwn SWANSTON STREET AND RUSSELL STREET || Original ID_HOMOGENEOUS_FLOW:9371,-37.8092327,144.9650641,1404551025000,1404551025000,6218,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23614,6398,HFLOW_4,1538,0,LINCOLN ROAD E Bd btwn CROYDON ROAD AND DORSET ROAD || Original ID_HOMOGENEOUS_FLOW:9386,-37.7848535,145.2882857,1404551035000,1404551035000,6398,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23615,6349,HFLOW_4,791,0,HALL ROAD E Bd btwn DANDENONG-HASTINGS ROAD AND CRANBOURNE-FRANKSTON ROAD || Original ID_HOMOGENEOUS_FLOW:9177,-38.1082237,145.2436079,1404551718000,1404551718000,6349,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23616,5763,HFLOW_4,1649,1,HAMPSHIRE ROAD SW BD BTWN CITY PLACE AND ROUNDABOUT SUN CRESCENT || Original ID_HOMOGENEOUS_FLOW:9185,-37.7882934,144.8318329,1404551727000,1404551727000,5763,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23617,7057,HFLOW_4,732,0,SELBY-AURA ROAD SEBd btwn BELGRAVE-GEMBROOK ROAD AND OLD MENZIES CREEK ROAD || Original ID_HOMOGENEOUS_FLOW:9871,-37.9207332,145.3830731,1404554339000,1404554339000,7057,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23618,7060,HFLOW_4,1564,0,SHANDS ROAD E Bd btwn TUCKS ROAD AND SHOREHAM ROAD || Original ID_HOMOGENEOUS_FLOW:9880,-38.4019817,145.0090403,1404554349000,1404554349000,7060,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23619,6869,HFLOW_4,1357,0,SHERBOURNE ROAD E Bd btwn PARA ROAD AND MOUNTAIN VIEW ROAD || Original ID_HOMOGENEOUS_FLOW:9888,-37.7108573,145.1170097,1404554359000,1404554359000,6869,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23620,7396,HFLOW_4,1452,0,SIR JOHN MONASH DRIVE E Bd btwn QUEENS AVENUE AND DANDENONG ROAD || Original ID_HOMOGENEOUS_FLOW:9896,-37.878,145.0460198,1404554369000,1404554369000,7396,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23621,7400,HFLOW_4,1423,1,SOLDIERS ROAD SWBd btwn KENILWORTH AVENUE AND OSHEA ROAD || Original ID_HOMOGENEOUS_FLOW:9905,-38.0526284,145.3571232,1404554379000,1404554379000,7400,SW,SOUTH WEST BOUND,9999,Not Applicable,0,FORWARD
23622,6878,HFLOW_4,1589,0,SOMERVILLE ROAD E Bd btwn HYDE STREET AND WHITEHALL STREET || Original ID_HOMOGENEOUS_FLOW:9913,-37.8145197,144.8984684,1404554390000,1404554390000,6878,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23623,7070,HFLOW_4,1654,0,SOUTHBANK BOULEVARD E Bd btwn KAVANAGH STREET AND STURT STREET || Original ID_HOMOGENEOUS_FLOW:9921,-37.8232245,144.9663302,1404554400000,1404554400000,7070,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23624,7071,HFLOW_4,1149,0,SPRINGFIELD ROAD NEBd btwn SPRINGVALE ROAD AND MITCHAM ROAD || Original ID_HOMOGENEOUS_FLOW:9929,-37.8098221,145.1838539,1404554411000,1404554411000,7071,NE,NORTH EAST BOUND,9999,Not Applicable,0,FORWARD
23625,7406,HFLOW_4,1150,0,STANLEYS ROAD E Bd btwn RED HILL ROAD AND MERRICKS ROAD || Original ID_HOMOGENEOUS_FLOW:9939,-38.3740165,145.0604017,1404554421000,1404554421000,7406,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23626,6883,HFLOW_5,735,0,STATION STREET E Bd btwn WANTIRNA ROAD AND BEDFORD ROAD || Original ID_HOMOGENEOUS_FLOW:9947,-37.8163854,145.2289553,1404554437000,1404554437000,6883,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23627,7083,HFLOW_4,824,0,STATION LAKE ROAD E Bd btwn STATION LAKE ROAD AND STATION LAKE ROAD || Original ID_HOMOGENEOUS_FLOW:9955,-38.0234147,144.4020843,1404554447000,1404554447000,7083,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23628,7087,HFLOW_5,736,1,STUDLEY ROAD SWBd btwn BURGUNDY STREET AND BELL-BANKSIA LINK || Original ID_HOMOGENEOUS_FLOW:9963,-37.7569928,145.0606426,1404554457000,1404554457000,7087,SW,SOUTH WEST BOUND,9999,Not Applicable,0,FORWARD
23629,7091,HFLOW_5,1417,1,STURT STREET S Bd btwn POWER STREET AND KINGS WAY || Original ID_HOMOGENEOUS_FLOW:9972,-37.8291247,144.965651,1404554476000,1404554476000,7091,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23630,4993,HFLOW_2,1059,1,HENTY HIGHWAY S Bd btwn DARTS ROAD AND PORT ROAD || Original ID_HOMOGENEOUS_FLOW:8124,-38.3246265,141.5943869,1404548165000,1404548165000,4993,S,SOUTH BOUND,2620,HENTY HIGHWAY ,1,REVERSE
23631,4995,HFLOW_2,789,1,GOULBURN VALLEY HIGHWAY S Bd btwn COBRAM-KOONOOMOO ROAD AND MURRAY VALLEY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:8182,-35.9077376,145.57957,1404548172000,1404548172000,4995,S,SOUTH BOUND,2640,GOULBURN VALLEY HIGHWAY ,1,REVERSE
23632,4997,HFLOW_2,789,1,NURMURKAH ROAD S Bd btwn GOULBURN VALLEY HIGHWAY AND NURMURKAH ROAD || Original ID_HOMOGENEOUS_FLOW:8191,-36.3489961,145.4022816,1404548180000,1404548180000,4997,S,SOUTH BOUND,2640,GOULBURN VALLEY HIGHWAY ,1,REVERSE
23633,5594,HFLOW_1,789,1,GOULBURN VALLEY FREEWAY SWBd btwn MURCHISON-VIOLET TOWN ROAD AND GOULBURN VALLEY HIGHWAY Onramp || Original ID_HOMOGENEOUS_FLOW:8199,-36.6140817,145.3141668,1404548187000,1404548187000,5594,SW,SOUTH WEST BOUND,2640,GOULBURN VALLEY FREEWAY ,1,REVERSE
23634,6863,HFLOW_4,731,1,SALMON STREET S Bd btwn MARINE PARADE AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:9852,-38.307192,145.1935449,1404552428000,1404552428000,6863,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23635,7389,HFLOW_4,1453,0,SANDY POINT ROAD E Bd btwn COOLART ROAD AND LORD SOMERS ROAD || Original ID_HOMOGENEOUS_FLOW:9856,-38.3763914,145.1473271,1404552437000,1404552437000,7389,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23636,6485,HFLOW_5,1827,1,SCOTCHMER STREET SEBd btwn SCOTCHMER STREET AND FALCONER STREET || Original ID_HOMOGENEOUS_FLOW:9869,-37.7837408,144.9878872,1404552446000,1404552446000,6485,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23637,6488,HFLOW_4,1564,0,SHANDS ROAD E Bd btwn MAIN CREEK ROAD AND MORNINGTON-FLINDERS ROAD || Original ID_HOMOGENEOUS_FLOW:9878,-38.4012214,144.9830153,1404552455000,1404552455000,6488,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23638,7395,HFLOW_4,1237,0,SHELL ROAD E Bd btwn BANKS ROAD AND CRESWELL ROAD || Original ID_HOMOGENEOUS_FLOW:9886,-38.2675994,144.5794435,1404552464000,1404552464000,7395,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23639,7066,HFLOW_4,1638,1,SHOREHAM ROAD SEBd btwn SHANDS ROAD AND FRANKSTON-FLINDERS ROAD || Original ID_HOMOGENEOUS_FLOW:9894,-38.4105824,145.031331,1404552473000,1404552473000,7066,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23640,7399,HFLOW_4,733,1,SMITH STREET S Bd btwn GERTRUDE STREET AND VICTORIA PARADE || Original ID_HOMOGENEOUS_FLOW:9903,-37.8075487,144.9827898,1404552483000,1404552483000,7399,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23641,6877,HFLOW_4,1589,0,SOMERVILLE ROAD E Bd btwn SOMERVILLE ROAD AND STEPHEN STREET || Original ID_HOMOGENEOUS_FLOW:9911,-37.8137873,144.8920063,1404552491000,1404552491000,6877,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23642,6497,HFLOW_4,1654,0,SOUTHBANK BOULEVARD SEBd btwn QUEENSBRIDGE STREET AND CITY ROAD || Original ID_HOMOGENEOUS_FLOW:9919,-37.821823,144.9631663,1404552500000,1404552500000,6497,SE,SOUTH EAST BOUND,9999,Not Applicable,0,FORWARD
23643,7402,HFLOW_4,1658,1,SPRING STREET S Bd btwn NICHOLSON STREET AND BOURKE STREET || Original ID_HOMOGENEOUS_FLOW:9923,-37.8110229,144.9728902,1404552510000,1404552510000,7402,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23644,6913,HFLOW_4,1239,1,VICTORIA ROAD S Bd btwn COLDSTREAM WEST ROAD AND SWITCHBACK ROAD || Original ID_HOMOGENEOUS_FLOW:10112,-37.7311492,145.3400576,1404554636000,1404554636000,6913,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23645,7438,HFLOW_4,1454,0,VICTORIA STREET E Bd btwn MELVILLE ROAD AND SYDNEY ROAD || Original ID_HOMOGENEOUS_FLOW:10121,-37.7659372,144.9529463,1404554656000,1404554656000,7438,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23646,6917,HFLOW_4,1645,0,WARRANDYTE ROAD S Bd btwn CRANBOURNE ROAD AND NORTH ROAD || Original ID_HOMOGENEOUS_FLOW:10138,-38.1586318,145.1898001,1404554666000,1404554666000,6917,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23647,6920,HFLOW_5,745,1,WATSONIA ROAD S Bd btwn GRIMSHAW STREET AND GREENSBOROUGH HIGHWAY || Original ID_HOMOGENEOUS_FLOW:10146,-37.7085839,145.0830825,1404554677000,1404554677000,6920,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23648,7132,HFLOW_4,1439,0,WELLINGTON PARADE E Bd btwn FLINDERS STREET AND LANSDOWNE STREET || Original ID_HOMOGENEOUS_FLOW:10154,-37.8153762,144.9761132,1404554690000,1404554690000,7132,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23649,6926,HFLOW_5,1985,1,WELLS ROAD S Bd btwn THAMES PROMENADE AND GLADESVILLE BOULEVARD || Original ID_HOMOGENEOUS_FLOW:10162,-38.0519663,145.1441504,1404554701000,1404554701000,6926,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23650,6930,HFLOW_5,1372,0,WESTFIELD DRIVE E Bd btwn WESTFIELD DRIVE AND MELROSE DRIVE || Original ID_HOMOGENEOUS_FLOW:10170,-37.7137928,144.8835355,1404554710000,1404554710000,6930,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23651,6932,HFLOW_4,1174,1,WILDWOOD ROAD S Bd btwn SOMERTON ROAD AND BULLA ROAD || Original ID_HOMOGENEOUS_FLOW:10187,-37.6342527,144.8172179,1404554719000,1404554719000,6932,S,SOUTH BOUND,9999,Not Applicable,0,FORWARD
23652,6551,HFLOW_5,1164,0,WILLIAMSON ROAD E Bd btwn HAMPSTEAD ROAD AND ROSAMOND ROAD || Original ID_HOMOGENEOUS_FLOW:10195,-37.7752957,144.8833043,1404554729000,1404554729000,6551,E,EAST BOUND,9999,Not Applicable,0,FORWARD
23653,6935,HFLOW_4,1245,0,WINONA ROAD SWBd btwn HUMPHRIES ROAD AND ALLISON ROAD || Original ID_HOMOGENEOUS_FLOW:10204,-38.1944651,145.1227611,1404554739000,1404554739000,6935,SW,SOUTH WEST BOUND,9999,Not Applicable,0,FORWARD
23654,4979,HFLOW_1,1413,1,MORNINGTON PENINSULA ROUTE S BD BTWN FRANKSTON-DANDENONG RD AND BEACH ST || Original ID_HOMOGENEOUS_FLOW:7991,-38.1445116,145.13654,1404547211000,1404547211000,4979,S,SOUTH BOUND,2840,FRANKSTON FREEWAY ,0,FORWARD
